,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.509 [0.475 - 0.549],0.512 [0.507 - 0.516],0.512 [0.446 - 0.582],0.512 [0.507 - 0.516],0.005 [0.004 - 0.006],0.024 [-0.043 - 0.096],0.009 [0.008 - 0.011]
Demographic,0.556 [0.515 - 0.598],0.556 [0.551 - 0.560],0.556 [0.490 - 0.624],0.556 [0.551 - 0.560],0.006 [0.005 - 0.007],0.112 [0.045 - 0.180],0.011 [0.009 - 0.013]
Protein+Demographic,0.536 [0.497 - 0.575],0.540 [0.535 - 0.544],0.539 [0.468 - 0.607],0.540 [0.535 - 0.544],0.005 [0.004 - 0.006],0.079 [0.007 - 0.147],0.010 [0.009 - 0.013]
