,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.609 [0.593 - 0.625],0.588 [0.583 - 0.593],0.587 [0.558 - 0.615],0.588 [0.582 - 0.593],0.042 [0.039 - 0.045],0.175 [0.145 - 0.203],0.078 [0.072 - 0.084]
Demographic,0.638 [0.623 - 0.655],0.605 [0.601 - 0.611],0.605 [0.577 - 0.633],0.605 [0.601 - 0.611],0.045 [0.041 - 0.048],0.211 [0.181 - 0.238],0.083 [0.077 - 0.089]
Protein+Demographic,0.638 [0.622 - 0.654],0.611 [0.606 - 0.616],0.611 [0.582 - 0.639],0.610 [0.605 - 0.616],0.046 [0.042 - 0.049],0.221 [0.192 - 0.251],0.085 [0.079 - 0.091]
