,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.671 [0.627 - 0.716],0.619 [0.615 - 0.624],0.617 [0.533 - 0.703],0.619 [0.615 - 0.624],0.005 [0.004 - 0.006],0.235 [0.152 - 0.324],0.009 [0.007 - 0.011]
Demographic,0.662 [0.616 - 0.708],0.618 [0.613 - 0.623],0.620 [0.536 - 0.704],0.618 [0.613 - 0.623],0.005 [0.004 - 0.006],0.239 [0.152 - 0.322],0.009 [0.007 - 0.011]
Protein+Demographic,0.690 [0.646 - 0.734],0.630 [0.625 - 0.634],0.628 [0.540 - 0.716],0.630 [0.625 - 0.634],0.005 [0.004 - 0.006],0.258 [0.169 - 0.347],0.010 [0.007 - 0.012]
