,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.593 [0.570 - 0.617],0.564 [0.559 - 0.568],0.564 [0.524 - 0.604],0.564 [0.559 - 0.568],0.016 [0.014 - 0.017],0.128 [0.087 - 0.168],0.031 [0.027 - 0.034]
Demographic,0.647 [0.624 - 0.670],0.613 [0.609 - 0.618],0.612 [0.573 - 0.655],0.613 [0.609 - 0.618],0.019 [0.017 - 0.021],0.225 [0.186 - 0.268],0.037 [0.034 - 0.041]
Protein+Demographic,0.629 [0.604 - 0.652],0.591 [0.587 - 0.596],0.592 [0.551 - 0.634],0.591 [0.587 - 0.596],0.018 [0.016 - 0.020],0.184 [0.142 - 0.225],0.034 [0.031 - 0.038]
