,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.570 [0.515 - 0.626],0.551 [0.547 - 0.556],0.554 [0.450 - 0.643],0.551 [0.547 - 0.556],0.003 [0.002 - 0.004],0.105 [0.001 - 0.196],0.006 [0.004 - 0.008]
Demographic,0.586 [0.537 - 0.636],0.550 [0.545 - 0.554],0.549 [0.453 - 0.643],0.550 [0.545 - 0.554],0.003 [0.002 - 0.004],0.099 [0.002 - 0.194],0.006 [0.004 - 0.007]
Protein+Demographic,0.568 [0.513 - 0.622],0.555 [0.551 - 0.559],0.553 [0.462 - 0.638],0.555 [0.551 - 0.559],0.003 [0.002 - 0.004],0.107 [0.017 - 0.193],0.006 [0.005 - 0.008]
