,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.482 [0.440 - 0.525],0.482 [0.479 - 0.487],0.484 [0.415 - 0.555],0.482 [0.479 - 0.487],0.004 [0.003 - 0.004],-0.034 [-0.102 - 0.035],0.007 [0.006 - 0.009]
Demographic,0.605 [0.567 - 0.637],0.565 [0.561 - 0.570],0.568 [0.495 - 0.627],0.565 [0.561 - 0.570],0.005 [0.004 - 0.006],0.134 [0.061 - 0.193],0.010 [0.008 - 0.012]
Protein+Demographic,0.563 [0.530 - 0.596],0.531 [0.526 - 0.535],0.531 [0.462 - 0.598],0.531 [0.526 - 0.535],0.004 [0.004 - 0.005],0.062 [-0.008 - 0.130],0.009 [0.007 - 0.010]
