,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.528 [0.487 - 0.563],0.528 [0.524 - 0.532],0.531 [0.460 - 0.597],0.528 [0.524 - 0.532],0.005 [0.004 - 0.006],0.059 [-0.011 - 0.124],0.010 [0.008 - 0.011]
Demographic,0.660 [0.626 - 0.693],0.616 [0.612 - 0.621],0.618 [0.552 - 0.680],0.616 [0.612 - 0.621],0.007 [0.006 - 0.008],0.234 [0.171 - 0.297],0.014 [0.011 - 0.016]
Protein+Demographic,0.632 [0.596 - 0.664],0.610 [0.606 - 0.614],0.609 [0.545 - 0.670],0.610 [0.606 - 0.614],0.007 [0.006 - 0.008],0.218 [0.155 - 0.280],0.013 [0.011 - 0.015]
