,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.470 [0.435 - 0.504],0.487 [0.482 - 0.492],0.484 [0.427 - 0.540],0.487 [0.482 - 0.492],0.006 [0.005 - 0.007],-0.029 [-0.084 - 0.027],0.011 [0.010 - 0.013]
Demographic,0.499 [0.467 - 0.531],0.514 [0.509 - 0.519],0.512 [0.459 - 0.574],0.514 [0.509 - 0.519],0.006 [0.005 - 0.008],0.026 [-0.026 - 0.087],0.013 [0.011 - 0.015]
Protein+Demographic,0.476 [0.445 - 0.507],0.489 [0.484 - 0.493],0.487 [0.431 - 0.542],0.489 [0.484 - 0.493],0.006 [0.005 - 0.007],-0.024 [-0.082 - 0.029],0.011 [0.010 - 0.013]
