,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.811 [0.760 - 0.856],0.766 [0.763 - 0.770],0.757 [0.679 - 0.832],0.766 [0.763 - 0.770],0.007 [0.006 - 0.009],0.523 [0.446 - 0.599],0.014 [0.011 - 0.018]
Demographic,0.641 [0.590 - 0.690],0.614 [0.610 - 0.618],0.617 [0.525 - 0.707],0.614 [0.610 - 0.618],0.004 [0.003 - 0.004],0.230 [0.139 - 0.322],0.007 [0.005 - 0.009]
Protein+Demographic,0.808 [0.758 - 0.854],0.758 [0.755 - 0.762],0.757 [0.680 - 0.833],0.758 [0.755 - 0.762],0.007 [0.005 - 0.009],0.515 [0.441 - 0.592],0.014 [0.011 - 0.017]
