,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.582 [0.553 - 0.611],0.567 [0.560 - 0.574],0.568 [0.518 - 0.617],0.567 [0.560 - 0.574],0.023 [0.020 - 0.027],0.135 [0.085 - 0.186],0.045 [0.039 - 0.051]
Demographic,0.564 [0.534 - 0.590],0.544 [0.537 - 0.550],0.543 [0.494 - 0.591],0.544 [0.537 - 0.550],0.021 [0.019 - 0.024],0.086 [0.037 - 0.135],0.041 [0.036 - 0.046]
Protein+Demographic,0.597 [0.570 - 0.627],0.578 [0.571 - 0.584],0.577 [0.530 - 0.625],0.578 [0.571 - 0.584],0.025 [0.021 - 0.028],0.155 [0.108 - 0.204],0.047 [0.041 - 0.053]
