,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.611 [0.599 - 0.622],0.578 [0.574 - 0.583],0.578 [0.558 - 0.598],0.578 [0.574 - 0.582],0.064 [0.061 - 0.067],0.156 [0.137 - 0.177],0.115 [0.110 - 0.121]
Demographic,0.597 [0.586 - 0.609],0.571 [0.568 - 0.576],0.571 [0.551 - 0.591],0.571 [0.568 - 0.576],0.062 [0.059 - 0.066],0.143 [0.122 - 0.163],0.112 [0.107 - 0.118]
Protein+Demographic,0.631 [0.619 - 0.642],0.593 [0.589 - 0.597],0.593 [0.574 - 0.614],0.593 [0.589 - 0.597],0.068 [0.064 - 0.071],0.186 [0.165 - 0.207],0.122 [0.116 - 0.127]
