,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.850 [0.834 - 0.865],0.769 [0.766 - 0.773],0.769 [0.737 - 0.800],0.769 [0.766 - 0.773],0.044 [0.041 - 0.048],0.538 [0.505 - 0.568],0.084 [0.077 - 0.091]
Demographic,0.751 [0.734 - 0.768],0.686 [0.682 - 0.690],0.686 [0.650 - 0.719],0.686 [0.682 - 0.690],0.029 [0.027 - 0.032],0.372 [0.336 - 0.405],0.056 [0.052 - 0.061]
Protein+Demographic,0.854 [0.838 - 0.868],0.772 [0.769 - 0.776],0.773 [0.741 - 0.803],0.772 [0.769 - 0.776],0.045 [0.041 - 0.049],0.546 [0.513 - 0.576],0.085 [0.079 - 0.092]
