,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.714 [0.706 - 0.723],0.656 [0.652 - 0.661],0.656 [0.642 - 0.672],0.656 [0.651 - 0.661],0.163 [0.157 - 0.169],0.313 [0.297 - 0.329],0.261 [0.253 - 0.270]
Demographic,0.617 [0.607 - 0.626],0.585 [0.580 - 0.590],0.585 [0.568 - 0.601],0.585 [0.580 - 0.590],0.126 [0.121 - 0.131],0.170 [0.152 - 0.187],0.207 [0.199 - 0.214]
Protein+Demographic,0.714 [0.705 - 0.723],0.655 [0.651 - 0.660],0.656 [0.640 - 0.671],0.655 [0.650 - 0.660],0.163 [0.156 - 0.169],0.311 [0.295 - 0.326],0.261 [0.252 - 0.269]
