,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.575 [0.525 - 0.631],0.574 [0.569 - 0.578],0.573 [0.479 - 0.670],0.574 [0.569 - 0.578],0.003 [0.002 - 0.003],0.147 [0.054 - 0.245],0.005 [0.004 - 0.007]
Demographic,0.575 [0.517 - 0.629],0.581 [0.577 - 0.585],0.586 [0.484 - 0.682],0.581 [0.577 - 0.586],0.003 [0.002 - 0.003],0.167 [0.064 - 0.264],0.005 [0.004 - 0.007]
Protein+Demographic,0.571 [0.514 - 0.625],0.557 [0.552 - 0.561],0.556 [0.456 - 0.653],0.557 [0.552 - 0.561],0.002 [0.002 - 0.003],0.112 [0.015 - 0.209],0.005 [0.004 - 0.006]
