,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.765 [0.743 - 0.785],0.702 [0.698 - 0.706],0.704 [0.657 - 0.747],0.702 [0.698 - 0.706],0.018 [0.016 - 0.020],0.405 [0.359 - 0.450],0.036 [0.032 - 0.040]
Demographic,0.737 [0.715 - 0.759],0.694 [0.690 - 0.698],0.695 [0.653 - 0.735],0.694 [0.690 - 0.698],0.018 [0.016 - 0.020],0.389 [0.347 - 0.429],0.035 [0.031 - 0.038]
Protein+Demographic,0.782 [0.761 - 0.801],0.709 [0.705 - 0.713],0.712 [0.668 - 0.752],0.709 [0.705 - 0.713],0.019 [0.017 - 0.021],0.421 [0.378 - 0.461],0.037 [0.033 - 0.041]
