,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.793 [0.776 - 0.810],0.719 [0.714 - 0.723],0.719 [0.686 - 0.750],0.719 [0.714 - 0.723],0.040 [0.037 - 0.043],0.437 [0.405 - 0.468],0.076 [0.070 - 0.082]
Demographic,0.760 [0.741 - 0.778],0.702 [0.698 - 0.706],0.701 [0.668 - 0.736],0.702 [0.698 - 0.706],0.037 [0.034 - 0.040],0.404 [0.370 - 0.438],0.070 [0.065 - 0.077]
Protein+Demographic,0.800 [0.781 - 0.816],0.730 [0.726 - 0.734],0.731 [0.696 - 0.761],0.730 [0.726 - 0.734],0.042 [0.039 - 0.046],0.461 [0.426 - 0.492],0.080 [0.074 - 0.087]
