,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.422 [0.372 - 0.480],0.441 [0.436 - 0.445],0.438 [0.347 - 0.534],0.441 [0.436 - 0.445],0.002 [0.001 - 0.002],-0.122 [-0.212 - -0.025],0.003 [0.002 - 0.004]
Demographic,0.545 [0.495 - 0.599],0.505 [0.501 - 0.509],0.505 [0.405 - 0.611],0.505 [0.501 - 0.509],0.002 [0.001 - 0.003],0.009 [-0.091 - 0.116],0.004 [0.003 - 0.005]
Protein+Demographic,0.522 [0.472 - 0.574],0.497 [0.492 - 0.501],0.500 [0.404 - 0.589],0.497 [0.492 - 0.501],0.002 [0.001 - 0.003],-0.005 [-0.101 - 0.088],0.004 [0.003 - 0.005]
