,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.631 [0.624 - 0.639],0.593 [0.589 - 0.598],0.593 [0.581 - 0.605],0.593 [0.589 - 0.598],0.184 [0.179 - 0.189],0.187 [0.173 - 0.199],0.281 [0.274 - 0.288]
Demographic,0.633 [0.625 - 0.640],0.598 [0.594 - 0.603],0.599 [0.586 - 0.610],0.598 [0.594 - 0.603],0.187 [0.182 - 0.193],0.197 [0.183 - 0.210],0.285 [0.277 - 0.293]
Protein+Demographic,0.653 [0.646 - 0.660],0.614 [0.609 - 0.618],0.613 [0.602 - 0.626],0.614 [0.609 - 0.618],0.197 [0.192 - 0.203],0.227 [0.214 - 0.240],0.298 [0.291 - 0.306]
