,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.598 [0.559 - 0.631],0.561 [0.557 - 0.565],0.561 [0.493 - 0.624],0.561 [0.557 - 0.566],0.005 [0.004 - 0.006],0.122 [0.055 - 0.186],0.010 [0.008 - 0.012]
Demographic,0.665 [0.631 - 0.696],0.639 [0.635 - 0.643],0.639 [0.568 - 0.702],0.639 [0.635 - 0.643],0.007 [0.006 - 0.008],0.278 [0.206 - 0.340],0.014 [0.011 - 0.016]
Protein+Demographic,0.669 [0.634 - 0.701],0.622 [0.618 - 0.627],0.624 [0.555 - 0.689],0.622 [0.618 - 0.627],0.006 [0.005 - 0.007],0.246 [0.176 - 0.312],0.013 [0.011 - 0.015]
