,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.843 [0.836 - 0.851],0.767 [0.764 - 0.771],0.767 [0.753 - 0.782],0.767 [0.763 - 0.771],0.203 [0.197 - 0.210],0.535 [0.521 - 0.549],0.321 [0.312 - 0.331]
Demographic,0.851 [0.843 - 0.858],0.769 [0.765 - 0.773],0.769 [0.755 - 0.782],0.769 [0.765 - 0.773],0.204 [0.198 - 0.211],0.538 [0.523 - 0.552],0.323 [0.314 - 0.332]
Protein+Demographic,0.875 [0.869 - 0.882],0.800 [0.796 - 0.804],0.800 [0.787 - 0.813],0.800 [0.796 - 0.804],0.236 [0.229 - 0.244],0.600 [0.586 - 0.614],0.365 [0.355 - 0.374]
