,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.547 [0.510 - 0.581],0.540 [0.536 - 0.544],0.540 [0.477 - 0.602],0.540 [0.536 - 0.544],0.006 [0.005 - 0.007],0.080 [0.017 - 0.142],0.012 [0.010 - 0.014]
Demographic,0.620 [0.586 - 0.653],0.577 [0.573 - 0.582],0.574 [0.513 - 0.638],0.577 [0.573 - 0.582],0.007 [0.006 - 0.008],0.151 [0.089 - 0.214],0.014 [0.012 - 0.016]
Protein+Demographic,0.617 [0.585 - 0.648],0.563 [0.559 - 0.567],0.567 [0.502 - 0.629],0.563 [0.559 - 0.567],0.007 [0.006 - 0.008],0.130 [0.067 - 0.193],0.013 [0.011 - 0.015]
