,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.538 [0.511 - 0.566],0.529 [0.525 - 0.533],0.530 [0.485 - 0.577],0.529 [0.524 - 0.533],0.010 [0.009 - 0.012],0.059 [0.014 - 0.106],0.020 [0.018 - 0.023]
Demographic,0.579 [0.550 - 0.607],0.560 [0.556 - 0.564],0.558 [0.517 - 0.604],0.560 [0.556 - 0.564],0.012 [0.010 - 0.013],0.118 [0.075 - 0.165],0.023 [0.020 - 0.025]
Protein+Demographic,0.560 [0.533 - 0.586],0.545 [0.541 - 0.549],0.544 [0.496 - 0.588],0.545 [0.541 - 0.549],0.011 [0.010 - 0.012],0.088 [0.041 - 0.132],0.021 [0.019 - 0.024]
