,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.536 [0.509 - 0.560],0.531 [0.526 - 0.535],0.531 [0.488 - 0.574],0.531 [0.526 - 0.535],0.013 [0.011 - 0.014],0.062 [0.017 - 0.105],0.025 [0.022 - 0.027]
Demographic,0.599 [0.578 - 0.618],0.570 [0.565 - 0.574],0.568 [0.532 - 0.608],0.570 [0.566 - 0.574],0.015 [0.013 - 0.016],0.139 [0.101 - 0.180],0.029 [0.026 - 0.032]
Protein+Demographic,0.587 [0.563 - 0.609],0.569 [0.565 - 0.574],0.569 [0.528 - 0.608],0.569 [0.565 - 0.574],0.015 [0.013 - 0.016],0.138 [0.098 - 0.180],0.029 [0.026 - 0.032]
