,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.698 [0.675 - 0.716],0.646 [0.641 - 0.650],0.645 [0.605 - 0.680],0.646 [0.641 - 0.650],0.028 [0.025 - 0.031],0.291 [0.251 - 0.326],0.054 [0.049 - 0.059]
Demographic,0.612 [0.590 - 0.633],0.590 [0.586 - 0.595],0.590 [0.552 - 0.628],0.590 [0.586 - 0.595],0.022 [0.020 - 0.025],0.181 [0.142 - 0.219],0.043 [0.039 - 0.047]
Protein+Demographic,0.699 [0.675 - 0.717],0.648 [0.644 - 0.653],0.650 [0.611 - 0.685],0.648 [0.644 - 0.653],0.028 [0.026 - 0.031],0.298 [0.261 - 0.334],0.054 [0.050 - 0.059]
