,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.761 [0.739 - 0.782],0.700 [0.694 - 0.706],0.698 [0.654 - 0.743],0.700 [0.694 - 0.706],0.043 [0.039 - 0.048],0.398 [0.354 - 0.443],0.082 [0.073 - 0.090]
Demographic,0.860 [0.846 - 0.873],0.797 [0.792 - 0.803],0.798 [0.758 - 0.836],0.797 [0.792 - 0.803],0.071 [0.064 - 0.079],0.595 [0.555 - 0.634],0.130 [0.118 - 0.144]
Protein+Demographic,0.871 [0.860 - 0.883],0.802 [0.797 - 0.808],0.800 [0.761 - 0.838],0.802 [0.797 - 0.808],0.073 [0.066 - 0.080],0.602 [0.564 - 0.640],0.134 [0.121 - 0.147]
