,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.470 [0.414 - 0.525],0.466 [0.461 - 0.470],0.466 [0.374 - 0.553],0.466 [0.461 - 0.470],0.002 [0.001 - 0.003],-0.068 [-0.161 - 0.018],0.004 [0.003 - 0.005]
Demographic,0.516 [0.462 - 0.573],0.491 [0.487 - 0.496],0.491 [0.407 - 0.584],0.492 [0.487 - 0.496],0.002 [0.002 - 0.003],-0.017 [-0.102 - 0.077],0.005 [0.003 - 0.006]
Protein+Demographic,0.501 [0.447 - 0.557],0.499 [0.495 - 0.504],0.500 [0.413 - 0.588],0.499 [0.495 - 0.504],0.002 [0.002 - 0.003],-0.001 [-0.086 - 0.088],0.005 [0.004 - 0.006]
