,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.531 [0.515 - 0.547],0.521 [0.516 - 0.526],0.521 [0.493 - 0.550],0.521 [0.516 - 0.526],0.035 [0.032 - 0.038],0.043 [0.014 - 0.071],0.065 [0.061 - 0.071]
Demographic,0.611 [0.595 - 0.627],0.575 [0.570 - 0.580],0.575 [0.548 - 0.603],0.575 [0.570 - 0.580],0.043 [0.040 - 0.046],0.150 [0.123 - 0.178],0.080 [0.075 - 0.086]
Protein+Demographic,0.615 [0.598 - 0.631],0.580 [0.575 - 0.584],0.580 [0.551 - 0.607],0.580 [0.575 - 0.585],0.044 [0.041 - 0.047],0.160 [0.131 - 0.187],0.081 [0.076 - 0.087]
