,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.519 [0.478 - 0.563],0.506 [0.501 - 0.511],0.505 [0.433 - 0.578],0.506 [0.501 - 0.511],0.004 [0.003 - 0.005],0.011 [-0.061 - 0.084],0.009 [0.007 - 0.010]
Demographic,0.548 [0.508 - 0.590],0.542 [0.537 - 0.547],0.544 [0.470 - 0.616],0.542 [0.537 - 0.547],0.005 [0.004 - 0.006],0.086 [0.012 - 0.159],0.010 [0.008 - 0.012]
Protein+Demographic,0.515 [0.472 - 0.558],0.497 [0.492 - 0.502],0.495 [0.424 - 0.571],0.497 [0.492 - 0.502],0.004 [0.003 - 0.005],-0.007 [-0.081 - 0.066],0.008 [0.007 - 0.010]
