,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.699 [0.677 - 0.721],0.639 [0.635 - 0.643],0.640 [0.604 - 0.679],0.639 [0.635 - 0.644],0.021 [0.019 - 0.023],0.279 [0.243 - 0.318],0.040 [0.036 - 0.044]
Demographic,0.584 [0.562 - 0.607],0.562 [0.558 - 0.567],0.561 [0.522 - 0.601],0.562 [0.558 - 0.567],0.015 [0.014 - 0.017],0.124 [0.084 - 0.164],0.029 [0.026 - 0.032]
Protein+Demographic,0.702 [0.680 - 0.724],0.646 [0.642 - 0.650],0.647 [0.608 - 0.686],0.646 [0.642 - 0.650],0.021 [0.019 - 0.023],0.293 [0.254 - 0.330],0.041 [0.037 - 0.045]
