,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.773 [0.762 - 0.784],0.701 [0.697 - 0.705],0.701 [0.681 - 0.721],0.701 [0.697 - 0.706],0.092 [0.088 - 0.097],0.402 [0.382 - 0.422],0.163 [0.156 - 0.170]
Demographic,0.707 [0.697 - 0.718],0.651 [0.647 - 0.655],0.651 [0.632 - 0.671],0.651 [0.646 - 0.655],0.075 [0.071 - 0.078],0.302 [0.283 - 0.322],0.134 [0.128 - 0.140]
Protein+Demographic,0.774 [0.764 - 0.786],0.705 [0.701 - 0.709],0.705 [0.685 - 0.726],0.705 [0.701 - 0.709],0.094 [0.089 - 0.098],0.410 [0.391 - 0.431],0.165 [0.158 - 0.172]
