,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.603 [0.577 - 0.631],0.590 [0.586 - 0.594],0.590 [0.546 - 0.638],0.590 [0.586 - 0.594],0.012 [0.011 - 0.014],0.181 [0.136 - 0.228],0.024 [0.021 - 0.026]
Demographic,0.650 [0.625 - 0.676],0.599 [0.595 - 0.603],0.597 [0.554 - 0.645],0.599 [0.595 - 0.603],0.012 [0.011 - 0.014],0.196 [0.152 - 0.242],0.024 [0.022 - 0.027]
Protein+Demographic,0.650 [0.624 - 0.676],0.615 [0.612 - 0.620],0.613 [0.569 - 0.659],0.615 [0.612 - 0.620],0.013 [0.012 - 0.015],0.229 [0.185 - 0.275],0.026 [0.023 - 0.029]
