,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.540 [0.511 - 0.569],0.541 [0.537 - 0.545],0.541 [0.492 - 0.590],0.541 [0.536 - 0.545],0.009 [0.008 - 0.010],0.082 [0.032 - 0.132],0.018 [0.015 - 0.020]
Demographic,0.571 [0.549 - 0.597],0.545 [0.540 - 0.549],0.544 [0.497 - 0.594],0.545 [0.540 - 0.549],0.009 [0.008 - 0.010],0.088 [0.041 - 0.141],0.018 [0.016 - 0.020]
Protein+Demographic,0.592 [0.566 - 0.619],0.561 [0.557 - 0.565],0.562 [0.512 - 0.609],0.561 [0.557 - 0.565],0.010 [0.008 - 0.011],0.123 [0.073 - 0.171],0.019 [0.017 - 0.022]
