,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.878 [0.852 - 0.902],0.807 [0.804 - 0.810],0.806 [0.761 - 0.849],0.807 [0.804 - 0.810],0.022 [0.020 - 0.025],0.613 [0.567 - 0.656],0.044 [0.038 - 0.049]
Demographic,0.619 [0.584 - 0.651],0.585 [0.581 - 0.589],0.582 [0.526 - 0.639],0.585 [0.581 - 0.589],0.008 [0.007 - 0.009],0.166 [0.110 - 0.225],0.015 [0.013 - 0.018]
Protein+Demographic,0.879 [0.854 - 0.903],0.811 [0.807 - 0.814],0.810 [0.764 - 0.852],0.811 [0.807 - 0.814],0.023 [0.020 - 0.026],0.622 [0.574 - 0.664],0.045 [0.040 - 0.050]
