,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.642 [0.620 - 0.664],0.616 [0.612 - 0.621],0.615 [0.576 - 0.652],0.616 [0.612 - 0.621],0.020 [0.018 - 0.022],0.232 [0.193 - 0.270],0.039 [0.035 - 0.043]
Demographic,0.694 [0.672 - 0.716],0.655 [0.650 - 0.659],0.654 [0.615 - 0.695],0.654 [0.650 - 0.659],0.024 [0.021 - 0.026],0.308 [0.270 - 0.349],0.046 [0.042 - 0.051]
Protein+Demographic,0.703 [0.682 - 0.724],0.660 [0.655 - 0.664],0.660 [0.619 - 0.700],0.659 [0.655 - 0.664],0.024 [0.022 - 0.027],0.319 [0.279 - 0.360],0.047 [0.042 - 0.052]
