,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.619 [0.570 - 0.665],0.604 [0.598 - 0.611],0.603 [0.521 - 0.678],0.604 [0.598 - 0.611],0.011 [0.008 - 0.013],0.207 [0.126 - 0.284],0.021 [0.017 - 0.025]
Demographic,0.647 [0.600 - 0.691],0.625 [0.619 - 0.631],0.625 [0.541 - 0.701],0.625 [0.618 - 0.632],0.012 [0.009 - 0.014],0.250 [0.167 - 0.326],0.023 [0.018 - 0.027]
Protein+Demographic,0.693 [0.649 - 0.735],0.643 [0.636 - 0.649],0.644 [0.569 - 0.719],0.643 [0.636 - 0.650],0.012 [0.010 - 0.015],0.287 [0.211 - 0.362],0.024 [0.020 - 0.029]
