,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.481 [0.427 - 0.541],0.502 [0.497 - 0.506],0.500 [0.409 - 0.593],0.502 [0.497 - 0.506],0.002 [0.002 - 0.003],0.003 [-0.090 - 0.095],0.004 [0.003 - 0.005]
Demographic,0.573 [0.528 - 0.621],0.551 [0.546 - 0.555],0.552 [0.455 - 0.647],0.551 [0.546 - 0.555],0.003 [0.002 - 0.003],0.103 [0.006 - 0.198],0.005 [0.004 - 0.007]
Protein+Demographic,0.545 [0.499 - 0.594],0.522 [0.518 - 0.526],0.519 [0.426 - 0.616],0.522 [0.518 - 0.526],0.002 [0.002 - 0.003],0.041 [-0.054 - 0.137],0.005 [0.003 - 0.006]
