,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.878 [0.871 - 0.884],0.794 [0.791 - 0.798],0.795 [0.780 - 0.809],0.794 [0.791 - 0.798],0.204 [0.197 - 0.211],0.589 [0.574 - 0.603],0.324 [0.315 - 0.334]
Demographic,0.768 [0.760 - 0.777],0.700 [0.696 - 0.704],0.700 [0.685 - 0.716],0.700 [0.696 - 0.704],0.133 [0.129 - 0.139],0.400 [0.383 - 0.417],0.224 [0.217 - 0.232]
Protein+Demographic,0.879 [0.873 - 0.885],0.795 [0.792 - 0.799],0.795 [0.781 - 0.809],0.795 [0.792 - 0.799],0.204 [0.197 - 0.211],0.591 [0.576 - 0.605],0.325 [0.316 - 0.335]
