,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.565 [0.551 - 0.578],0.544 [0.540 - 0.549],0.544 [0.517 - 0.568],0.544 [0.540 - 0.549],0.033 [0.031 - 0.035],0.089 [0.063 - 0.113],0.062 [0.058 - 0.066]
Demographic,0.648 [0.635 - 0.661],0.603 [0.599 - 0.606],0.603 [0.577 - 0.629],0.603 [0.599 - 0.607],0.042 [0.039 - 0.044],0.205 [0.180 - 0.232],0.078 [0.073 - 0.082]
Protein+Demographic,0.636 [0.623 - 0.649],0.585 [0.581 - 0.589],0.585 [0.560 - 0.610],0.585 [0.581 - 0.589],0.039 [0.036 - 0.041],0.170 [0.145 - 0.195],0.073 [0.068 - 0.077]
