,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.538 [0.505 - 0.569],0.530 [0.526 - 0.534],0.532 [0.478 - 0.589],0.530 [0.526 - 0.534],0.007 [0.006 - 0.008],0.062 [0.008 - 0.117],0.014 [0.012 - 0.016]
Demographic,0.496 [0.466 - 0.526],0.516 [0.511 - 0.520],0.517 [0.459 - 0.573],0.516 [0.511 - 0.520],0.007 [0.006 - 0.008],0.033 [-0.025 - 0.090],0.013 [0.011 - 0.015]
Protein+Demographic,0.529 [0.496 - 0.561],0.521 [0.516 - 0.525],0.522 [0.470 - 0.580],0.520 [0.516 - 0.525],0.007 [0.006 - 0.008],0.043 [-0.010 - 0.098],0.013 [0.011 - 0.016]
