,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.517 [0.480 - 0.553],0.517 [0.512 - 0.521],0.518 [0.454 - 0.582],0.517 [0.512 - 0.521],0.005 [0.004 - 0.006],0.035 [-0.031 - 0.098],0.010 [0.008 - 0.012]
Demographic,0.542 [0.506 - 0.575],0.532 [0.528 - 0.536],0.532 [0.471 - 0.591],0.532 [0.528 - 0.536],0.005 [0.004 - 0.006],0.065 [0.003 - 0.124],0.010 [0.009 - 0.012]
Protein+Demographic,0.547 [0.509 - 0.586],0.552 [0.548 - 0.556],0.552 [0.487 - 0.619],0.552 [0.548 - 0.556],0.006 [0.005 - 0.007],0.104 [0.038 - 0.170],0.011 [0.009 - 0.013]
