,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.490 [0.451 - 0.530],0.506 [0.502 - 0.510],0.511 [0.436 - 0.583],0.506 [0.502 - 0.510],0.004 [0.003 - 0.004],0.016 [-0.059 - 0.089],0.007 [0.006 - 0.008]
Demographic,0.644 [0.606 - 0.681],0.606 [0.602 - 0.610],0.603 [0.529 - 0.672],0.606 [0.602 - 0.610],0.005 [0.004 - 0.006],0.209 [0.136 - 0.278],0.010 [0.009 - 0.012]
Protein+Demographic,0.616 [0.582 - 0.647],0.572 [0.568 - 0.576],0.573 [0.494 - 0.642],0.572 [0.568 - 0.576],0.005 [0.004 - 0.005],0.145 [0.066 - 0.214],0.009 [0.007 - 0.011]
