,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.764 [0.719 - 0.807],0.706 [0.702 - 0.710],0.702 [0.625 - 0.770],0.706 [0.702 - 0.710],0.007 [0.006 - 0.009],0.408 [0.331 - 0.477],0.014 [0.012 - 0.017]
Demographic,0.728 [0.680 - 0.770],0.676 [0.672 - 0.680],0.675 [0.593 - 0.748],0.676 [0.672 - 0.680],0.006 [0.005 - 0.008],0.352 [0.270 - 0.425],0.013 [0.010 - 0.015]
Protein+Demographic,0.767 [0.721 - 0.810],0.716 [0.712 - 0.719],0.715 [0.639 - 0.785],0.716 [0.712 - 0.719],0.008 [0.006 - 0.009],0.431 [0.356 - 0.500],0.015 [0.012 - 0.018]
