,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.880 [0.849 - 0.906],0.805 [0.801 - 0.808],0.808 [0.751 - 0.857],0.805 [0.801 - 0.808],0.017 [0.014 - 0.019],0.613 [0.556 - 0.661],0.033 [0.028 - 0.038]
Demographic,0.714 [0.682 - 0.743],0.635 [0.631 - 0.640],0.637 [0.570 - 0.699],0.635 [0.631 - 0.640],0.007 [0.006 - 0.008],0.272 [0.206 - 0.335],0.014 [0.012 - 0.017]
Protein+Demographic,0.881 [0.850 - 0.907],0.809 [0.805 - 0.812],0.803 [0.747 - 0.851],0.809 [0.805 - 0.812],0.017 [0.015 - 0.020],0.612 [0.556 - 0.659],0.033 [0.029 - 0.038]
