,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.559 [0.535 - 0.582],0.534 [0.529 - 0.538],0.533 [0.489 - 0.578],0.534 [0.529 - 0.538],0.010 [0.009 - 0.012],0.067 [0.022 - 0.113],0.021 [0.018 - 0.023]
Demographic,0.676 [0.655 - 0.696],0.626 [0.622 - 0.630],0.627 [0.582 - 0.667],0.626 [0.622 - 0.630],0.015 [0.014 - 0.017],0.253 [0.207 - 0.294],0.030 [0.027 - 0.033]
Protein+Demographic,0.653 [0.633 - 0.673],0.597 [0.593 - 0.601],0.598 [0.553 - 0.640],0.597 [0.593 - 0.602],0.014 [0.012 - 0.015],0.195 [0.150 - 0.236],0.026 [0.024 - 0.029]
