,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.695 [0.674 - 0.714],0.642 [0.638 - 0.646],0.643 [0.602 - 0.680],0.642 [0.638 - 0.646],0.021 [0.019 - 0.023],0.284 [0.244 - 0.321],0.041 [0.037 - 0.045]
Demographic,0.674 [0.655 - 0.692],0.622 [0.618 - 0.626],0.624 [0.585 - 0.662],0.622 [0.618 - 0.626],0.020 [0.018 - 0.022],0.246 [0.207 - 0.285],0.038 [0.034 - 0.042]
Protein+Demographic,0.701 [0.682 - 0.720],0.644 [0.640 - 0.648],0.644 [0.605 - 0.682],0.644 [0.640 - 0.648],0.021 [0.019 - 0.023],0.288 [0.248 - 0.326],0.041 [0.037 - 0.045]
