,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.539 [0.525 - 0.553],0.530 [0.525 - 0.534],0.530 [0.505 - 0.553],0.530 [0.525 - 0.534],0.037 [0.035 - 0.040],0.059 [0.034 - 0.083],0.069 [0.065 - 0.074]
Demographic,0.518 [0.503 - 0.531],0.515 [0.510 - 0.519],0.514 [0.490 - 0.538],0.515 [0.510 - 0.519],0.035 [0.033 - 0.037],0.029 [0.004 - 0.053],0.065 [0.061 - 0.070]
Protein+Demographic,0.537 [0.524 - 0.551],0.524 [0.520 - 0.528],0.523 [0.501 - 0.546],0.524 [0.520 - 0.528],0.036 [0.034 - 0.039],0.047 [0.025 - 0.071],0.068 [0.064 - 0.072]
