,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.536 [0.513 - 0.558],0.529 [0.523 - 0.536],0.529 [0.490 - 0.567],0.529 [0.522 - 0.536],0.032 [0.028 - 0.035],0.058 [0.020 - 0.098],0.059 [0.053 - 0.066]
Demographic,0.588 [0.563 - 0.612],0.572 [0.565 - 0.578],0.573 [0.534 - 0.612],0.572 [0.565 - 0.579],0.037 [0.033 - 0.041],0.145 [0.103 - 0.184],0.070 [0.062 - 0.078]
Protein+Demographic,0.571 [0.547 - 0.595],0.547 [0.540 - 0.553],0.546 [0.509 - 0.586],0.547 [0.540 - 0.553],0.034 [0.030 - 0.038],0.093 [0.055 - 0.134],0.064 [0.057 - 0.070]
