,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.585 [0.558 - 0.608],0.565 [0.561 - 0.569],0.566 [0.511 - 0.610],0.565 [0.561 - 0.569],0.010 [0.009 - 0.011],0.131 [0.076 - 0.175],0.020 [0.017 - 0.022]
Demographic,0.684 [0.662 - 0.706],0.623 [0.619 - 0.627],0.624 [0.574 - 0.670],0.623 [0.619 - 0.627],0.013 [0.011 - 0.014],0.247 [0.197 - 0.293],0.025 [0.022 - 0.028]
Protein+Demographic,0.681 [0.659 - 0.704],0.630 [0.626 - 0.634],0.631 [0.584 - 0.681],0.630 [0.626 - 0.634],0.013 [0.011 - 0.015],0.260 [0.213 - 0.311],0.025 [0.022 - 0.029]
