,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.530 [0.494 - 0.567],0.536 [0.532 - 0.541],0.536 [0.475 - 0.601],0.536 [0.532 - 0.541],0.005 [0.004 - 0.006],0.073 [0.013 - 0.137],0.010 [0.008 - 0.012]
Demographic,0.538 [0.497 - 0.574],0.515 [0.511 - 0.520],0.517 [0.448 - 0.586],0.515 [0.511 - 0.520],0.005 [0.004 - 0.006],0.032 [-0.039 - 0.099],0.009 [0.008 - 0.011]
Protein+Demographic,0.524 [0.488 - 0.562],0.514 [0.510 - 0.519],0.514 [0.451 - 0.581],0.514 [0.510 - 0.519],0.005 [0.004 - 0.006],0.028 [-0.033 - 0.094],0.009 [0.008 - 0.011]
