,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.642 [0.626 - 0.659],0.606 [0.602 - 0.611],0.606 [0.579 - 0.635],0.606 [0.602 - 0.611],0.039 [0.036 - 0.042],0.212 [0.185 - 0.239],0.073 [0.068 - 0.078]
Demographic,0.632 [0.615 - 0.649],0.590 [0.585 - 0.594],0.590 [0.561 - 0.617],0.590 [0.585 - 0.594],0.036 [0.034 - 0.039],0.179 [0.150 - 0.208],0.069 [0.064 - 0.074]
Protein+Demographic,0.656 [0.639 - 0.674],0.614 [0.610 - 0.619],0.615 [0.587 - 0.644],0.614 [0.610 - 0.619],0.040 [0.037 - 0.043],0.229 [0.201 - 0.258],0.076 [0.070 - 0.081]
