,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.787 [0.767 - 0.805],0.721 [0.717 - 0.725],0.722 [0.682 - 0.757],0.721 [0.717 - 0.725],0.026 [0.024 - 0.028],0.443 [0.403 - 0.478],0.050 [0.046 - 0.055]
Demographic,0.725 [0.704 - 0.744],0.671 [0.667 - 0.675],0.672 [0.631 - 0.710],0.671 [0.667 - 0.675],0.021 [0.019 - 0.023],0.343 [0.302 - 0.380],0.040 [0.036 - 0.044]
Protein+Demographic,0.794 [0.774 - 0.812],0.727 [0.723 - 0.731],0.728 [0.688 - 0.763],0.727 [0.723 - 0.731],0.027 [0.024 - 0.029],0.455 [0.415 - 0.490],0.051 [0.047 - 0.056]
