,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.623 [0.596 - 0.648],0.597 [0.593 - 0.602],0.596 [0.555 - 0.639],0.597 [0.593 - 0.602],0.015 [0.013 - 0.017],0.193 [0.153 - 0.236],0.029 [0.026 - 0.033]
Demographic,0.695 [0.674 - 0.716],0.657 [0.653 - 0.662],0.657 [0.616 - 0.702],0.657 [0.653 - 0.662],0.019 [0.017 - 0.022],0.315 [0.274 - 0.358],0.038 [0.034 - 0.042]
Protein+Demographic,0.687 [0.664 - 0.711],0.641 [0.636 - 0.645],0.641 [0.595 - 0.687],0.641 [0.636 - 0.645],0.018 [0.016 - 0.020],0.281 [0.234 - 0.326],0.035 [0.031 - 0.039]
