,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.777 [0.759 - 0.795],0.697 [0.693 - 0.702],0.699 [0.664 - 0.731],0.697 [0.693 - 0.702],0.038 [0.035 - 0.041],0.396 [0.361 - 0.429],0.071 [0.066 - 0.077]
Demographic,0.746 [0.729 - 0.762],0.685 [0.681 - 0.689],0.685 [0.652 - 0.717],0.685 [0.680 - 0.689],0.035 [0.033 - 0.038],0.370 [0.336 - 0.401],0.067 [0.062 - 0.073]
Protein+Demographic,0.791 [0.773 - 0.809],0.711 [0.707 - 0.715],0.713 [0.680 - 0.744],0.711 [0.707 - 0.715],0.040 [0.037 - 0.043],0.424 [0.391 - 0.456],0.076 [0.070 - 0.082]
