,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.751 [0.733 - 0.768],0.683 [0.680 - 0.687],0.683 [0.652 - 0.714],0.683 [0.679 - 0.687],0.035 [0.032 - 0.038],0.365 [0.335 - 0.397],0.067 [0.061 - 0.072]
Demographic,0.748 [0.734 - 0.761],0.679 [0.675 - 0.682],0.679 [0.649 - 0.708],0.679 [0.675 - 0.682],0.034 [0.031 - 0.037],0.358 [0.327 - 0.388],0.065 [0.060 - 0.070]
Protein+Demographic,0.819 [0.805 - 0.832],0.732 [0.728 - 0.736],0.733 [0.703 - 0.763],0.732 [0.728 - 0.736],0.044 [0.041 - 0.047],0.464 [0.435 - 0.494],0.083 [0.077 - 0.089]
