,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.708 [0.692 - 0.723],0.652 [0.647 - 0.656],0.652 [0.626 - 0.679],0.652 [0.647 - 0.656],0.043 [0.040 - 0.046],0.304 [0.277 - 0.330],0.081 [0.075 - 0.086]
Demographic,0.719 [0.705 - 0.731],0.663 [0.659 - 0.667],0.664 [0.637 - 0.689],0.663 [0.659 - 0.667],0.045 [0.042 - 0.048],0.327 [0.299 - 0.353],0.084 [0.079 - 0.090]
Protein+Demographic,0.765 [0.751 - 0.778],0.683 [0.678 - 0.687],0.683 [0.657 - 0.709],0.683 [0.679 - 0.687],0.049 [0.046 - 0.052],0.365 [0.339 - 0.392],0.092 [0.085 - 0.097]
