,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.555 [0.521 - 0.589],0.545 [0.541 - 0.549],0.544 [0.487 - 0.602],0.545 [0.541 - 0.549],0.007 [0.006 - 0.008],0.089 [0.033 - 0.147],0.013 [0.011 - 0.015]
Demographic,0.575 [0.542 - 0.606],0.552 [0.548 - 0.557],0.551 [0.496 - 0.605],0.552 [0.548 - 0.557],0.007 [0.006 - 0.008],0.104 [0.047 - 0.159],0.013 [0.011 - 0.015]
Protein+Demographic,0.557 [0.523 - 0.590],0.542 [0.538 - 0.546],0.541 [0.480 - 0.601],0.542 [0.538 - 0.546],0.006 [0.005 - 0.008],0.083 [0.021 - 0.142],0.013 [0.011 - 0.015]
