,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.530 [0.486 - 0.583],0.535 [0.531 - 0.540],0.535 [0.450 - 0.623],0.535 [0.531 - 0.540],0.003 [0.002 - 0.003],0.070 [-0.014 - 0.159],0.006 [0.004 - 0.007]
Demographic,0.575 [0.524 - 0.619],0.552 [0.548 - 0.557],0.553 [0.461 - 0.632],0.552 [0.548 - 0.557],0.003 [0.002 - 0.004],0.105 [0.012 - 0.185],0.006 [0.005 - 0.007]
Protein+Demographic,0.553 [0.505 - 0.601],0.551 [0.547 - 0.555],0.552 [0.462 - 0.638],0.551 [0.547 - 0.555],0.003 [0.002 - 0.004],0.103 [0.013 - 0.190],0.006 [0.005 - 0.007]
