,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.702 [0.674 - 0.734],0.651 [0.647 - 0.655],0.647 [0.595 - 0.707],0.651 [0.647 - 0.655],0.009 [0.008 - 0.011],0.299 [0.246 - 0.358],0.019 [0.016 - 0.021]
Demographic,0.762 [0.737 - 0.787],0.697 [0.693 - 0.701],0.699 [0.636 - 0.752],0.697 [0.693 - 0.701],0.012 [0.010 - 0.013],0.396 [0.333 - 0.450],0.023 [0.020 - 0.026]
Protein+Demographic,0.782 [0.759 - 0.805],0.699 [0.695 - 0.702],0.698 [0.644 - 0.752],0.699 [0.695 - 0.702],0.012 [0.010 - 0.013],0.397 [0.343 - 0.450],0.023 [0.020 - 0.026]
