,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.753 [0.743 - 0.762],0.683 [0.679 - 0.687],0.683 [0.665 - 0.700],0.683 [0.679 - 0.687],0.096 [0.092 - 0.100],0.366 [0.347 - 0.383],0.168 [0.161 - 0.176]
Demographic,0.648 [0.637 - 0.658],0.611 [0.607 - 0.615],0.611 [0.592 - 0.631],0.611 [0.607 - 0.615],0.072 [0.069 - 0.076],0.222 [0.203 - 0.243],0.129 [0.123 - 0.135]
Protein+Demographic,0.755 [0.745 - 0.764],0.686 [0.682 - 0.690],0.686 [0.668 - 0.702],0.685 [0.682 - 0.690],0.097 [0.092 - 0.102],0.371 [0.353 - 0.388],0.170 [0.163 - 0.178]
