,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.575 [0.556 - 0.591],0.557 [0.552 - 0.561],0.556 [0.523 - 0.586],0.557 [0.552 - 0.561],0.025 [0.023 - 0.027],0.113 [0.079 - 0.144],0.049 [0.045 - 0.052]
Demographic,0.620 [0.603 - 0.637],0.604 [0.600 - 0.609],0.604 [0.575 - 0.635],0.604 [0.600 - 0.609],0.031 [0.029 - 0.033],0.209 [0.179 - 0.240],0.059 [0.054 - 0.063]
Protein+Demographic,0.621 [0.604 - 0.638],0.605 [0.601 - 0.610],0.604 [0.574 - 0.633],0.605 [0.601 - 0.610],0.031 [0.028 - 0.033],0.209 [0.180 - 0.239],0.059 [0.054 - 0.063]
