,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.692 [0.673 - 0.711],0.636 [0.632 - 0.640],0.638 [0.604 - 0.669],0.636 [0.632 - 0.640],0.029 [0.027 - 0.031],0.274 [0.241 - 0.306],0.055 [0.051 - 0.060]
Demographic,0.640 [0.622 - 0.658],0.598 [0.594 - 0.602],0.596 [0.564 - 0.629],0.598 [0.594 - 0.602],0.025 [0.023 - 0.027],0.195 [0.163 - 0.228],0.047 [0.043 - 0.051]
Protein+Demographic,0.693 [0.676 - 0.713],0.638 [0.634 - 0.642],0.637 [0.604 - 0.670],0.638 [0.634 - 0.642],0.029 [0.027 - 0.032],0.276 [0.243 - 0.309],0.056 [0.051 - 0.060]
