,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.443 [0.398 - 0.490],0.459 [0.455 - 0.464],0.452 [0.370 - 0.528],0.459 [0.455 - 0.464],0.003 [0.002 - 0.003],-0.089 [-0.172 - -0.014],0.006 [0.004 - 0.007]
Demographic,0.526 [0.479 - 0.572],0.496 [0.492 - 0.501],0.496 [0.412 - 0.576],0.496 [0.492 - 0.501],0.003 [0.003 - 0.004],-0.009 [-0.091 - 0.073],0.007 [0.005 - 0.008]
Protein+Demographic,0.453 [0.410 - 0.499],0.469 [0.464 - 0.474],0.466 [0.387 - 0.541],0.469 [0.464 - 0.474],0.003 [0.002 - 0.004],-0.065 [-0.142 - 0.011],0.006 [0.005 - 0.007]
