,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.605 [0.580 - 0.631],0.569 [0.565 - 0.574],0.568 [0.523 - 0.614],0.569 [0.565 - 0.574],0.013 [0.011 - 0.015],0.137 [0.094 - 0.182],0.025 [0.022 - 0.028]
Demographic,0.655 [0.634 - 0.681],0.618 [0.614 - 0.623],0.619 [0.576 - 0.662],0.618 [0.614 - 0.623],0.016 [0.014 - 0.018],0.237 [0.194 - 0.280],0.031 [0.028 - 0.035]
Protein+Demographic,0.654 [0.630 - 0.677],0.617 [0.612 - 0.621],0.617 [0.573 - 0.661],0.616 [0.612 - 0.621],0.016 [0.014 - 0.017],0.233 [0.189 - 0.277],0.030 [0.027 - 0.034]
