,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.703 [0.665 - 0.740],0.663 [0.658 - 0.667],0.664 [0.605 - 0.722],0.663 [0.658 - 0.667],0.010 [0.009 - 0.012],0.326 [0.266 - 0.385],0.020 [0.017 - 0.023]
Demographic,0.576 [0.540 - 0.610],0.548 [0.543 - 0.552],0.548 [0.486 - 0.608],0.548 [0.543 - 0.552],0.006 [0.005 - 0.007],0.097 [0.033 - 0.158],0.013 [0.011 - 0.015]
Protein+Demographic,0.698 [0.660 - 0.736],0.648 [0.644 - 0.653],0.647 [0.591 - 0.707],0.648 [0.644 - 0.652],0.010 [0.008 - 0.011],0.295 [0.239 - 0.357],0.019 [0.016 - 0.022]
